len	idea	target	title
7			Diffusion-Guided View-Consistent Super-Resolution NeRF
4			Efficient Stitchable Task Adaptation
5	Re-parameterization	Enhanced Annealing	Enhanced Annealing through Re-parameterization
5			Equivariant Multi-Modality Image Fusion
6			Equivariant plug-and-play image reconstruction
5			Event-based Traffic Monitoring Dataset
4			Fast and Slow Thinking
4			Federated Generalized Category Discovery
4			Findings from Depth Estimation
4			Fitting Flats to Flats
4			Fixed Point Diffusion Models
5			From an Egocentric-Exocentric Perspective
4			Fully Geometric Panoramic Localization
4			Gaussian Articulated Template Models
4			Generative Masked Motion Model
4			Generative Powers of Ten
4			Generative Quanta Color Imaging
4			Global Latent Neural Rendering
4			Grounding Large Multimodal Model
5			High-Resolution Visual Document Assistant
5			Identifying Geometry-Aware Semantic Correspondence
5			Implicit Event-RGBD Neural SLAM
4			Individualized Visual Scanpath Prediction
4			Infrared Adversarial Car Stickers
4			Interactive Batch Image Editing
5			Language-guided Image Reflection Separation
5			Lighting-aware Portrait Background Replacement
5			Low-Latency Neural Stereo Streaming
4			Make Adapters Great Again
6			Memory-Augmented Zero-shot Image Captioning
4			Multiple Granularity Edge Detection
5			Narrow-Band Guided Turbulence Removal
4			Neural Customizable Human Avatar
4			Neural Light Field Probes
4			Neural Underwater Scene Representation
8			Non-autoregressive Sequence-to-Sequence Vision-Language Models
5			Observation-Guided Diffusion Probabilistic Models
5			Open-Vocabulary Video Anomaly Detection
6			Physics-aware Hand-object Interaction Denoising
4			Pixel Aligned Language Models
4			Prototypes As Motion Learners
6			Real-Time Open-Vocabulary Object Detection
6			Regression-based Zero-shot Shape Reconstruction
4			Residual Denoising Diffusion Models
5			Resolution-Invariant Point Diffusion Models
4			Rethinking Visual Instruction Tuning
5			Retrieval-Augmented Egocentric Video Captioning
6			Retrieval-Augmented Open-Vocabulary Object Detection
4			Robust Dense Feature Matching
4			Segment and Caption Anything
6			Segment Every Out-of-Distribution Object
5			Self-Distillation Meets Object Discovery
4			Semantic Line Combination Detector
4			Semantic Neural Implicit SLAM
6			Semantic-Aware Multi-Label Adversarial Attacks
6			Simple Semantic-Aided Few-Shot Learning
5			Single-View Articulated Object Reconstruction
4			Spatially Aware Multiview Diffusers
4			Spiking Fusion Object Detector
4			Straight Point Cloud Filtering
4			Streaming dense video captioning
7			Structure-from-Motion from Pixel-wise Correspondences
4			Synthesizing Humans in Conversations
7			Test-Time Linear Out-of-Distribution Detection
6			Text-Driven 3D-Consistent Scene Generation
6			Text-guided Explorable Image Super-resolution
5			Texture Vocabulary-conditioned Human Avatars
5			Towards Fairness-Aware Adversarial Learning
6			Towards Fine-Grained Vision-Language Understanding
5			Towards Generalizable Multi-Object Tracking
4			Towards Generalizable Tumor Synthesis
5			Towards Human Action-Reaction Synthesis
5			Towards Imbalanced Class-Incremental Learning
5			Towards Memorization-Free Diffusion Models
4			Towards Private Domain Generalization
4			Traceable Federated Continual Learning
5			Training-free Pretrained Model Merging
6			Transformer-based 4D-Radar Place Recognition
6			Ultra-Fast Single-View 3D Reconstruction
4			Unsupervised Salient Instance Detection
4			Unsupervised Universal Image Segmentation
4			Versatile Neural Video Codec
5			Video-based Neural Character Skinning
5			Video-Language Alignment at Scale
4			When Inception Meets ConvNeXt
6			Zero-Shot Instruction-Guided Local Editing
6			Zero-shot Object-level Image Customization
6	2D-3D Alignment	Anomaly Detection	Anomaly Detection with 2D-3D Alignment
5	Asymmetric Flows	Private Learning	Private Learning with Asymmetric Flows
7	Causal Learning	Vision-and-Language Navigation	Vision-and-Language Navigation via Causal Learning
5	Clustering	CLIP Data Experts	CLIP Data Experts via Clustering
6	Cross-attention Control	Video Editing	Video Editing with Cross-attention Control
5	Diffusion	Vector Font Generation	Vector Font Generation with Diffusion
5	Diffusion Models	Video Interpolation	Video Interpolation with Diffusion Models
5	Diffusion Priors	3D Reconstruction	3D Reconstruction with Diffusion Priors
6	Hadamard-Equipped Sinkhorn	Adaptive Softassign	Adaptive Softassign via Hadamard-Equipped Sinkhorn
5	Historical Prompts	Visual Tracking	Visual Tracking with Historical Prompts
5	Imagination	Automatic Controllable Colorization	Automatic Controllable Colorization by Imagination
6	Latent Control	Image-based Relighting	Image-based Relighting via Latent Control
5	LLMs	Efficiently Transforming Modalities	Efficiently Transforming Modalities with LLMs
5	LMMs	Correcting False Premises	Correcting False Premises with LMMs
6	Masked-Diffusion	Interactive Video Generation	Interactive Video Generation via Masked-Diffusion
6	Multi-modal Instruction	Image Generation	Image Generation with Multi-modal Instruction
7	Multi-Modal References	Open-Vocabulary Recognition	Open-Vocabulary Recognition with Multi-Modal References
6	NeRF	Physics-based Interactive Elastodynamics	Physics-based Interactive Elastodynamics with NeRF
7	Pseudo-label Filtering	Data-Free Quantization	Data-Free Quantization via Pseudo-label Filtering
5	Radiance Fields	Group Anything	Group Anything with Radiance Fields
5	Segmenting Anything	Matching Anything	Matching Anything by Segmenting Anything
5	Segmenting Anything	Matching Everything	Matching Everything by Segmenting Anything
7	Self-Rectification	Generating Non-Stationary Textures	Generating Non-Stationary Textures using Self-Rectification
5	Semantic Awareness	LiDAR Localization	LiDAR Localization with Semantic Awareness
5	Semantic Controls	Room Generation	Room Generation using Semantic Controls
7	Semantic-Assisted Calibration	Open-Vocabulary Segmentation	Open-Vocabulary Segmentation with Semantic-Assisted Calibration
5	Sensitive Relevance	Fair Disentanglement	Fair Disentanglement with Sensitive Relevance
5	Simulating Deformation	Unsegment Anything	Unsegment Anything by Simulating Deformation
5	Simulation	Customizable Dataset Generation	Customizable Dataset Generation via Simulation
6	Static-Dynamic Disentanglement	Video Distillation	Video Distillation via Static-Dynamic Disentanglement
6	Token-level Supervision	Grounding Diffusion	Grounding Diffusion with Token-level Supervision
5	Visual Reference Prompt	SAM	SAM with Visual Reference Prompt
5	Volterra Networks	Media Restoration	Media Restoration using Volterra Networks
8	Analysis-by-Neural-Synthesis	3D Facial Expressions	3D Facial Expressions through Analysis-by-Neural-Synthesis
5			A Comprehensive Study and Benchmark
6			A Cross-Subject Brain Decoding Framework
5			A Modern PBR Materials Dataset
7			A Multi-Aspect Vision-Language Matching Framework
6			a Neural QEM-based Mesh Representation
7	A Paradigm	Cross-View Geo-Localization	A Paradigm for Cross-View Geo-Localization
6			Accelerated Auto-regressive Motion Diffusion Model
5	Accelerating Diffusion Models	Free	Accelerating Diffusion Models for Free
8			Add&Bit-Operation-Only Hardware-Friendly Binary Neural Network
8			All-in-One-Stage 3D Wholebody Mesh Recovery
5			An Efficient Dataset Distillation Paradigm
5			An Egocentric Synthetic Data Generator
5			Anatomically Constrained Implicit Face Models
6			Audio-Visual Room Impulse Response Estimation
5	Automatically Generating Transcriptions	Comics	Automatically Generating Transcriptions for Comics
7			Benchmarking Generalizable Bimanual Tool-ACtion-Object Understanding
5			Benchmarking Multimodal Large Language Models
6			Binarized Low-light Raw Video Enhancement
5			Chatting about 3D Human Pose
5	Clustering	Protein Representation Learning	Clustering for Protein Representation Learning
7			Contact-Guided 3D Human-Object Interaction Generation
5	Resampling	Correcting Diffusion Generation	Correcting Diffusion Generation through Resampling
7			Cross-spectral Gated-RGB Stereo Depth Estimation
7	Customization Assistant	Text-to-image Generation	Customization Assistant for Text-to-image Generation
5			Dense Unstructured Stereo 3D Reconstruction
9			Designing General-purpose Coarse-to-Fine Vision-Language Model
5	Detours	Navigating Instructional Videos	Detours for Navigating Instructional Videos
6			Diffusion Rectification and Estimation-Adaptive Models
7			Diffusion-based Blind Text Image Super-Resolution
6	Direction-aware Representation	Dynamic Scenes	Direction-aware Representation for Dynamic Scenes
5	Distribution Calibration	Active Finetuning	Distribution Calibration for Active Finetuning
6			Distribution-Guided Debiasing in Diffusion Models
5	Dynamic Channel Sampling	ConvNets	Dynamic Channel Sampling for ConvNets
6			Efficient Generation With Model-Step Distillation
7			Emotion-enhanced Multimodal One-shot Head Avatars
5			Ensemble Diversity Facilitates Adversarial Transferability
7			Event-assisted Low-Light Video Object Segmentation
5			Extreme Point Supervised Instance Segmentation
8			Fast Parallellized Instruction-Guided Video-to-Video Synthesis
5	FlexiLength Network	Trajectory Prediction	FlexiLength Network for Trajectory Prediction
6			Free Lunch in Diffusion U-Net
6			Generalizable Open-Vocabulary Neural Semantic Fields
5			Generative 3D Reconstruction in ImageNet
5	Generative Unlearning	Any Identity	Generative Unlearning for Any Identity
5			Global Local Accelerated Coordinate Encoding
6	Global Reasoning	Multi-Page VQA	Global Reasoning for Multi-Page VQA
5			Going from Anywhere to Everywhere
8			High Fidelity Person-centric Subject-to-Image Synthesis
5			Human Aligned 3D Shape Evaluation
5			Image Neural Field Diffusion Models
7	Improved Self-Training	Test-Time Adaptation	Improved Self-Training for Test-Time Adaptation
5			Incremental Residual Concept Bottleneck Model
5			Inferring Dynamics from Point Trajectories
6	Instance-level Control	Image Generation	Instance-level Control for Image Generation
6	Intensity-Robust Autofocus	Spike Camera	Intensity-Robust Autofocus for Spike Camera
6	Interactive Control	Multi-Modal LLMs	Interactive Control for Multi-Modal LLMs
8			Interleaved and In-Context Any-to-Any Generation
6	Joint Sparsification-Quantization	Distributed Learning	Joint Sparsification-Quantization for Distributed Learning
8			Language-driven All-in-one Adverse Weather Removal
5			Latency Attacks on Object Detection
6			Learnable Task-Agnostic Point Cloud Sampling
5			Learning Control from Diffusion Features
5			Learning to Count without Annotations
5			Learning Unified Multimodal Tactile Representations
6	Link-Context Learning	Multimodal LLMs	Link-Context Learning for Multimodal LLMs
7			Local Geometry-aware Hand-object Interaction Synthesis
5			Local Structure Guided Stereo Matching
6	Locality-enhanced Projector	Multimodal LLM	Locality-enhanced Projector for Multimodal LLM
5			Logit Standardization in Knowledge Distillation
5			Make Your Dream A Vlog
6			Making Vision Transformers Truly Shift-Equivariant
6			Masking Clusters in Vision-language Pretraining
5			Memory, Speed, and Certifiable Robustness
5			Modular Blind Video Quality Assessment
6			Monocular Identity-Conditioned Facial Reflectance Reconstruction
6	Mosaic-SDF	3D Generative Models	Mosaic-SDF for 3D Generative Models
7			Multi-Garment Virtual Try-On and Editing
7	Multi-Modal Adapter	Vision-Language Models	Multi-Modal Adapter for Vision-Language Models
5			MultiModal Attack on Diffusion Models
6			Multi-Object Tracking in the Dark
7			Multi-Person Physics-aware 3D Motion Estimation
5	Neural Rendering	Autonomous Driving	Neural Rendering for Autonomous Driving
5			New Benchmarks, Methods, and Applications
5			New Dataset, Baselines, and Challenges
6			On Exact Inversion of DPM-Solvers
7			One-Shot Structure-Aware Stylized Image Synthesis
5			Only Details Need More "Attention"
6			Open-vocabulary object 6D pose estimation
6			Orthogonal viewpoint aware Cross-view Localization
5			Person Identification from Daily Activities
6			Personalized Face Restoration and Super-Resolution
5			Pointing Up Video Object Segmentation
6	Post-Training Quantization	Segment Anything	Post-Training Quantization for Segment Anything
5			Purified and Unified Steganographic Network
6			Pushing SLAM Towards All-weather Environments
7			Real-time 3D-aware Portrait Video Relighting
6			Real-time Rendering of Animatable Avatars
6			Reconstruction-free Cascaded Adaptive Compressive Sensing
6			Recursive Captioning of Hour-Long Videos
5			Relation Rectification in Diffusion Model
5			Residual Learning in Diffusion Models
6			Resolution Limit of Single-Photon LIDAR
5			Retentive Networks Meet Vision Transformers
6			Rethinking Image-Text Data at Scale
5			Scalable and Accurate Video Grounding
6			Seamless Point-level 3D Scene Interpolation
7			Self-Supervised Vision-Based 3D Occupancy Prediction
7	Semantic-Aware Discriminator	Image Super-Resolution	Semantic-Aware Discriminator for Image Super-Resolution
6			Semi-supervised 3D Facial Landmark Localization
7	ShapE-Aligned Supervision	Person Re-Identification	ShapE-Aligned Supervision for Person Re-Identification
7			Shifting Towards Task-Agnostic Vision-Language Pruning
5			Signal Processing Beyond Euclidean Space
5			Simultaneous Perception, Interaction and Navigation
6			Small Scale Data-Free Knowledge Distillation
6	Spatial-Aware Regression	Keypoint Localization	Spatial-Aware Regression for Keypoint Localization
5			Speak to Trackers without Retraining
5			Step differences in instructional video
8			Structure-Aware Sparse-View X-ray 3D Reconstruction
6			Super-Pixel Sample Gradient Model Stealing
6			Superpixel-based Scalable Vector Graphics Synthesis
6	Test-Time Adaptation	Depth Completion	Test-Time Adaptation for Depth Completion
6			Test-Time Adversarial Purification With FGSM
7			Test-Time Zero-Shot Temporal Action Localization
7	Text-image Alignment	Diffusion-based Perception	Text-image Alignment for Diffusion-based Perception
5			Towards Automated Movie Trailer Generation
7			Towards Better Vision-Inspired Vision-Language Models
5			Towards Detecting Naturalistic Adversarial Patches
6			Towards Finer-Granularity Referring Expression Segmentation
7			Towards Generalized Multi-Modal Face Anti-Spoofing
7			Towards Hetero-Client Federated Multi-Task Learning
6			Towards Language Guidance Person Re-Identification
6			Towards Memory-efficient Federated Dynamic Pruning
7			Towards Open-Vocabulary Spatio-Temporal Video Grounding
8			Towards Semantics-Aware Real-World Image Super-Resolution
6			Towards Text-guided 3D Scene Composition
6			Towards Versatile Human-Human Interaction Analysis
6			Training-free Arbitrary Size Image Generation
7			Transductive Zero-Shot & Few-Shot CLIP
7			Unified Language-driven Zero-shot Domain Adaptation
5			Universal Monocular 3D Object Detection
5			Universal Monocular Metric Depth Estimation
5			Unsupervised Point Cloud Instance Segmentation
5			Video Masked Autoencoders Meet ConvNets
5			Video Recognition in Portrait Mode
5			Weakly Supervised Video Individual Counting
5			What Moves Together Belongs Together
5			When score distillation meets GAN
7			Zero-Shot 3D Human-Scene Interaction Generation
6	1D Structure	Processing Point Clouds	Processing Point Clouds with 1D Structure
10	3D Self-Prior	Control-Based Text-to-3D Generation	Control-Based Text-to-3D Generation with 3D Self-Prior
7	3D-Consistent Embeddings	Accurate Plane Estimation	Accurate Plane Estimation via 3D-Consistent Embeddings
8	Adapted Chain-of-Thought	Align Prompt Distribution	Align Prompt Distribution via Adapted Chain-of-Thought
6	Adversarial Distillation	Photorealistic 3D Generation	Photorealistic 3D Generation via Adversarial Distillation
7	Attention Rearrangement	Zero-shot Style Transfer	Zero-shot Style Transfer via Attention Rearrangement
8	Attention Refocusing	Grounded Text-to-Image Synthesis	Grounded Text-to-Image Synthesis with Attention Refocusing
7	Auxiliary Edges	Discontinuity-preserving Normal Integration	Discontinuity-preserving Normal Integration with Auxiliary Edges
6	Bidirectional Causality	Group Activity Recognition	Group Activity Recognition via Bidirectional Causality
6	Binarization	Efficient Multitask Dense Predictor	Efficient Multitask Dense Predictor via Binarization
8	Circulation-Guide Self-Distillation	Tokenized Pose Estimation	Tokenized Pose Estimation via Circulation-Guide Self-Distillation
6	Composited Foreground	Customized Image Synthesis	Customized Image Synthesis with Composited Foreground
7	Confusion for Multi-Object Tracking	DeconfuseTrack：Dealing	DeconfuseTrack：Dealing with Confusion for Multi-Object Tracking
6	Constrained Priors	Restoration by Generation	Restoration by Generation with Constrained Priors
7	Content-Aware Diffusion	Editing Video Motion	Editing Video Motion via Content-Aware Diffusion
7	Contrast Captions	Robust Video-Language Alignment	Robust Video-Language Alignment via Contrast Captions
7	Cross-shutter Guidance	Motion Blur Decomposition	Motion Blur Decomposition with Cross-shutter Guidance
7	Decoder-Only Transformers	Generating Triangle Meshes	Generating Triangle Meshes with Decoder-Only Transformers
9	Depth-consistent Multi-view Generation	Single-view 3D	Single-view 3D via Depth-consistent Multi-view Generation
7	Differentiable Simulation	Simulation-Ready Garment Optimization	Simulation-Ready Garment Optimization with Differentiable Simulation
6	Diffusion	Robust Human Motion Reconstruction	Robust Human Motion Reconstruction via Diffusion
7	Diffusion Model	Any-Length Video Inpainting	Any-Length Video Inpainting with Diffusion Model
6	Diffusion Model	Universal Trajectory Predictor	Universal Trajectory Predictor using Diffusion Model
6	Diffusion Models	Controllable Material Generation	Controllable Material Generation with Diffusion Models
7	Diffusion Models	Point Cloud Pre-training	Point Cloud Pre-training with Diffusion Models
8	Diffusion Time-steps	Few-shot Learner Parameterization	Few-shot Learner Parameterization by Diffusion Time-steps
6	Disentangled Diffusion Model	Dataset Distillation	Dataset Distillation via Disentangled Diffusion Model
7	Distribution Matching Distillation	One-step Diffusion	One-step Diffusion with Distribution Matching Distillation
8	Dynamic Label-to-Prototype Assignment	Hyperspherical Classification	Hyperspherical Classification with Dynamic Label-to-Prototype Assignment
6	Dynamic Slot Number	Object Discovery	Object Discovery with Dynamic Slot Number
6	Factor Graphs	Constrained Layout Design	Constrained Layout Design with Factor Graphs
6	Flag Manifolds	Robust Principal Directions	Robust Principal Directions via Flag Manifolds
7	Foundation Models	Few-Shot Object Detection	Few-Shot Object Detection with Foundation Models
6	Generative 3D Inpainting	Completing Scenes	Completing Scenes via Generative 3D Inpainting
8	Geometric Consistency	Partial-to-Partial Shape Matching	Partial-to-Partial Shape Matching with Geometric Consistency
8	Graph Attention Networks	Learning Structure-from-Motion	Learning Structure-from-Motion with Graph Attention Networks
6	Human Thought	Creating Artistic Snapshots	Creating Artistic Snapshots with Human Thought
6	ICP	LiDAR Scene Flow Estimation	LiDAR Scene Flow Estimation with ICP
7	Image Prompts	Diffusion-based Video Generation	Diffusion-based Video Generation with Image Prompts
7	Image-Captioning Models	Multimodal Dataset Pruning	Multimodal Dataset Pruning using Image-Captioning Models
8	IMU-attached Loose-Wear Jacket	Motion Capture	Motion Capture with IMU-attached Loose-Wear Jacket
7	Interpolated Denoising	Towards Multi-View Consistency	Towards Multi-View Consistency via Interpolated Denoising
6	Iteratively Scanning	Referring Expression Comprehension	Referring Expression Comprehension by Iteratively Scanning
6	Large Language Model	Reasoning Segmentation	Reasoning Segmentation via Large Language Model
6	Large Multimodal Model	Pixel Reasoning	Pixel Reasoning with Large Multimodal Model
6	Latent Diffusion	Solving Inverse Problems	Solving Inverse Problems using Latent Diffusion
6	Layered Scene Diffusion	Move Anything	Move Anything with Layered Scene Diffusion
7	Learnable Regions	Text-Driven Image Editing	Text-Driven Image Editing via Learnable Regions
7	leveraging Generated Content	Long-Tail Recognition	Long-Tail Recognition via leveraging Generated Content
6	Limited Data	Animal Motion Generation	Animal Motion Generation with Limited Data
9	LLMs	Empowering Dynamics-aware Text-to-Video Diffusion	Empowering Dynamics-aware Text-to-Video Diffusion with LLMs
6	Loop Closures	Dense Neural SLAM	Dense Neural SLAM with Loop Closures
7	low rank regularization	Self-supervised debiasing	Self-supervised debiasing using low rank regularization
7	Low-Dimensional Posterior Projections	Uncertainty Visualization	Uncertainty Visualization via Low-Dimensional Posterior Projections
8	Low-Rank Approximation	Learning Parameter-Efficient Models	Learning Parameter-Efficient Models with Low-Rank Approximation
7	Mandelbulb Variations	Pre-training Vision Models	Pre-training Vision Models with Mandelbulb Variations
6	Minimax Diffusion	Efficient Dataset Distillation	Efficient Dataset Distillation via Minimax Diffusion
6	Mixed Supervision	Efficient DETR Training	Efficient DETR Training with Mixed Supervision
7	Multi-Teacher Distillation	Class Incremental Learning	Class Incremental Learning with Multi-Teacher Distillation
7	Natural Language	Inversion-Free Image Editing	Inversion-Free Image Editing with Natural Language
6	orthogonal projections	Improving knowledge distillation	Improving knowledge distillation using orthogonal projections
8	Parallel Sampling	Supercharge Text-to-3D Generation	Supercharge Text-to-3D Generation with Parallel Sampling
8	Path Consistency	Self-Supervised Multi-Object Tracking	Self-Supervised Multi-Object Tracking with Path Consistency
6	PopDanceSet	POPDG:Popular 3D Dance Generation	POPDG:Popular 3D Dance Generation with PopDanceSet
6	Procedural Generation	Photorealistic Indoor Scenes	Photorealistic Indoor Scenes using Procedural Generation
9	Pseudo-Image Diffusion	Efficient Text-to-3D Generation	Efficient Text-to-3D Generation with Pseudo-Image Diffusion
6	Quaternion Networks	Domain Prompt Learning	Domain Prompt Learning with Quaternion Networks
6	Rectified Flow	FlowIE：Efficient Image Enhancement	FlowIE：Efficient Image Enhancement via Rectified Flow
7	Referring Expressions	Object-level Image Editing	Object-level Image Editing via Referring Expressions
6	Reverse Gradient Matching	Distilled Datamodel	Distilled Datamodel with Reverse Gradient Matching
7	Rich Supervisions	Enhancing Vision-Language Pretraining	Enhancing Vision-Language Pretraining with Rich Supervisions
8	Self-Distillation	Hardness-Aware Semantic Scene Completion	Hardness-Aware Semantic Scene Completion with Self-Distillation
7	Self-Supervised Learning	Bootstrapping Autonomous Radars	Bootstrapping Autonomous Radars with Self-Supervised Learning
6	Semantic Frequency Prompt	Knowledge Distillation	Knowledge Distillation via Semantic Frequency Prompt
6	Social Intelligence	Autonomous 3D Characters	Autonomous 3D Characters with Social Intelligence
7	Stable Diffusion	Unsupervised Zero-Shot Segmentation	Unsupervised Zero-Shot Segmentation using Stable Diffusion
6	Synthesizing Them	Segmenting Whole Objects	Segmenting Whole Objects by Synthesizing Them
6	Text	Efficient 4D Portrait Editing	Efficient 4D Portrait Editing with Text
9	Text-To-Image Models	3D-Consistent Image Generation	3D-Consistent Image Generation with Text-To-Image Models
8	Text-to-Image Models	Limitless Image Editing	Limitless Image Editing using Text-to-Image Models
6	Textures	Semantic Human Mesh Reconstruction	Semantic Human Mesh Reconstruction with Textures
6	Transformers	Reconstructing Hands in 3D	Reconstructing Hands in 3D with Transformers
6	Triplane Diffusion	Semantic Scene Generation	Semantic Scene Generation with Triplane Diffusion
7	Unlabeled Frame Exploitation	Audio-Visual Segmentation	Audio-Visual Segmentation via Unlabeled Frame Exploitation
6	Vision Language Models	Playing Sound	Playing Sound with Vision Language Models
8	Vision-Language Models	Semantics-aware Motion Retargeting	Semantics-aware Motion Retargeting with Vision-Language Models
6	Visual Instruction Tuning	Pixel Understanding	Pixel Understanding with Visual Instruction Tuning
8	Wide-Baseline Optical Flow	Multi-Session SLAM	Multi-Session SLAM using Wide-Baseline Optical Flow
6			3D Cloth Generation from 2D Masks
6	3D Gaussian Splatting	Inverse Rendering	3D Gaussian Splatting for Inverse Rendering
7	3D Multi-frame Fusion	Video Stabilization	3D Multi-frame Fusion for Video Stabilization
8	3D-Consistent Diffusion	Single-image Avatar Creation	3D-Consistent Diffusion for Single-image Avatar Creation
7	A Benchmark	Multi-modal Lifelong Navigation	A Benchmark for Multi-modal Lifelong Navigation
7			A Closer Look at Audio-Visual Segmentation
7			A Comprehensive Multimodal Object-Level Image Editor
7			A Comprehensive Multi-modal Video Understanding Benchmark
6	A Differentiable Metric	Texture Tileability	A Differentiable Metric for Texture Tileability
7			A Diffusion-based 2D Avatar Generation Framework
10	A Divide-and-Conquer Approach	Text-to-Video Generation	A Divide-and-Conquer Approach for Text-to-Video Generation
6			A Focus on Diversification and Alignment
6	A Generalized Framework	Object Counting	A Generalized Framework for Object Counting
7			A Large-Scale Dataset and Novel Methods
7			A Panoptic Multi-modal Scene Understanding Dataset
6	A Sparse Approach	BeV Predictions	A Sparse Approach for BeV Predictions
8	A Text-to-Image Foundation Model	Humans	A Text-to-Image Foundation Model for Humans
6			A Universal Nuclear Instance Segmentation Method
7	A Vision Check-up	Language Models	A Vision Check-up for Language Models
6			A Vision Transformer On The Sphere
6	Accelerated Features	Lightweight Image Matching	Accelerated Features for Lightweight Image Matching
6	Block Caching	Accelerating Diffusion Models	Accelerating Diffusion Models through Block Caching
6			Adaptive Dilated Convolution from Frequency View
6			Adversarial Text to Continuous Image Generation
7	an Efficient Approach	Multi-view Understanding	an Efficient Approach for Multi-view Understanding
6			An Exploration in the Hyperbolic Space
8			Anchor-based Robust Finetuning of Vision-Language Models
8			Anime Production Inspired Real-World Anime Super-Resolution
7	Any-Shift Prompting	Generalization over Distributions	Any-Shift Prompting for Generalization over Distributions
7			Artist-Friendly Relightable and Animatable Neural Heads
8	Attention Calibration	Disentangled Text-to-Image Personalization	Attention Calibration for Disentangled Text-to-Image Personalization
8	Attribute-Guided Prompt Tuning	Vision-Language Models	Attribute-Guided Prompt Tuning for Vision-Language Models
6	Augmented Identity Distraction	Face Anonymization	Augmented Identity Distraction for Face Anonymization
8	Backpropagation-free Network	3D Test-Time Adaptation	Backpropagation-free Network for 3D Test-Time Adaptation
6	Bayesian Differentiable Physics	Cloth Digitalization	Bayesian Differentiable Physics for Cloth Digitalization
6	Bilateral Propagation Network	Depth Completion	Bilateral Propagation Network for Depth Completion
6			Bootstrapping SparseFormers from Vision Foundation Models
6	Bottleneck Diffusion Models	Representation Learning	Bottleneck Diffusion Models for Representation Learning
6			Bridging Inconsistency in Personalized Federated Learning
8	Camera-aware Jaccard Distance	Person Re-identification	Camera-aware Jaccard Distance for Person Re-identification
7			Can Multi-view Improve Aerial Visual Perception?
6			Capture Your Moments in Parallel Universes
9			Category-Level Multi-Part Multi-Joint 3D Shape Assembly
11	Class-Distribution-Mismatch-Aware Debiasing	Class-Imbalanced Semi-Supervised Learning	Class-Distribution-Mismatch-Aware Debiasing for Class-Imbalanced Semi-Supervised Learning
7	Clustering-inspired representation learning	crack segmentation	Clustering-inspired representation learning for crack segmentation
7	CNN-based Spatiotemporal Attention	Video Summarization	CNN-based Spatiotemporal Attention for Video Summarization
8	Color Shift Estimation-and-Correction	Image Enhancement	Color Shift Estimation-and-Correction for Image Enhancement
